27863	5766	0.25
27864	9170	0.25
7561	1061	0.25
27866	6298	0.25
23842	4443	0.25
26712	6765	0.25
10692	7015	0.25
23685	4955	0.25
24638	4137	0.25
11691	27005	0.25
2778	17078	0.25
24399	26855	0.25
21497	26741	0.25
25428	3883	0.25
9590	6528	0.25
9739	10913	0.25
18147	18368	0.25
16872	3522	0.25
13866	26759	0.25
8437	934	0.25
2265	8102	0.25
7009	21230	0.25
25498	10531	0.25
14745	16002	0.25
23368	4707	0.25
3981	13469	0.25
1914	4969	0.25
5353	8481	0.25
22882	16719	0.25
24337	10864	0.25
19337	7285	0.25
4461	27502	0.25
17317	24563	0.25
20522	10214	0.25
17593	7883	0.25
1054	5101	0.25
4515	15302	0.25
1931	17211	0.25
27901	10121	0.25
27902	2969	0.25
27903	25437	0.25
8055	894	0.25
25044	18660	0.25
10876	18035	0.25
23579	11986	0.25
22680	26926	0.25
5434	12502	0.25
17290	24534	0.25
27911	10201	0.25
20083	12885	0.25
10999	20831	0.25
24367	2060	0.25
12650	9001	0.25
20255	20295	0.25
11951	19106	0.25
16783	19065	0.25
27919	26227	0.25
5220	7959	0.25
22272	13320	0.25
17937	21110	0.25
17660	2109	0.25
6986	790	0.25
18373	8082	0.25
27926	26755	0.25
2873	17625	0.25
27928	26808	0.25
24857	6411	0.25
27930	13693	0.25
2512	16798	0.25
21857	19212	0.25
10086	2940	0.25
27934	25245	0.25
27935	17689	0.25
12820	5776	0.25
1591	4990	0.25
18329	24532	0.25
23889	16568	0.25
10062	13576	0.25
18863	26921	0.25
14980	8872	0.25
18083	25322	0.25
27944	5863	0.25
9945	16096	0.25
27946	25049	0.25
12574	8905	0.25
27948	25010	0.25
3058	19897	0.25
11036	16893	0.25
17180	7077	0.25
24119	19047	0.25
19220	23386	0.25
27954	15026	0.25
13077	2380	0.25
27956	22966	0.25
26029	404	0.25
27958	16769	0.25
25639	19282	0.25
23778	779	0.25
17850	7300	0.25
14219	13221	0.25
22619	2154	0.25
27964	14604	0.25
19489	13243	0.25
27966	25259	0.25
10167	8945	0.25
604	19162	0.25
25097	25359	0.25
24564	23978	0.25
26415	19040	0.25
15208	8104	0.25
11638	11992	0.25
27974	19145	0.25
27975	25348	0.25
18692	13392	0.25
19364	11615	0.25
27448	5719	0.25
23783	14755	0.25
2952	4776	0.25
13972	8997	0.25
27982	1823	0.25
12680	24117	0.25
13363	8514	0.25
3203	22878	0.25
2859	3164	0.25
23470	20403	0.25
14702	20201	0.25
19724	19663	0.25
12944	6929	0.25
9615	16846	0.25
27992	1249	0.25
5890	26500	0.25
15120	23285	0.25
16942	19203	0.25
27996	7995	0.25
315	23126	0.25
23335	15150	0.25
19977	21890	0.25
12729	18554	0.25
20919	13748	0.25
14661	7601	0.25
24109	24850	0.25
28004	9951	0.25
19844	26541	0.25
23051	22186	0.25
7344	1188	0.25
19004	11134	0.25
28009	13062	0.25
10324	20554	0.25
15382	8273	0.25
28012	5904	0.25
9149	16492	0.25
445	20876	0.25
28015	23976	0.25
28016	9765	0.25
18748	24719	0.25
11062	18759	0.25
2405	20311	0.25
28020	11329	0.25
9560	2420	0.25
28021	7416	0.25
26547	9242	0.25
23520	2454	0.25
5202	16253	0.25
25233	4714	0.25
5791	13795	0.25
13033	16909	0.25
24459	20843	0.25
8584	23715	0.25
10444	14488	0.25
12496	4012	0.25
4377	5869	0.25
11502	25618	0.25
25866	13434	0.25
5398	6374	0.25
933	17984	0.25
15697	2386	0.25
28039	22853	0.25
13321	765	0.25
28041	13769	0.25
2991	6957	0.25
5368	9038	0.25
5993	27034	0.25
4113	24623	0.25
19645	17664	0.25
13467	16609	0.25
17793	24587	0.25
27499	24792	0.25
19250	11507	0.25
3377	2490	0.25
25852	10649	0.25
23898	3411	0.25
19335	27397	0.25
11712	26313	0.25
603	15096	0.25
1289	8754	0.25
21763	21316	0.25
323	1863	0.25
22583	4053	0.25
2093	12928	0.25
13122	13636	0.25
13377	20461	0.25
21688	14496	0.25
731	11870	0.25
18646	25847	0.25
72	948	0.25
22124	3073	0.25
4947	13082	0.25
26945	20786	0.25
22021	176	0.25
14420	6573	0.25
8666	24428	0.25
19310	4528	0.25
10432	13398	0.25
12211	8560	0.25
28077	1522	0.25
148	24512	0.25
28078	14191	0.25
428	19379	0.25
20854	26514	0.25
14655	6126	0.25
4799	19706	0.25
15438	22607	0.25
13713	6646	0.25
24794	10456	0.25
19585	24663	0.25
19292	23263	0.25
19049	3735	0.25
13275	4793	0.25
6212	11935	0.25
19793	23173	0.25
7749	519	0.25
22977	12268	0.25
26625	19491	0.25
28096	3156	0.25
3676	19334	0.25
28098	2962	0.25
4815	25330	0.25
28100	10885	0.25
1990	4687	0.25
8956	24610	0.25
6927	8980	0.25
1164	26394	0.25
5376	15741	0.25
26990	12366	0.25
13642	23710	0.25
11606	21453	0.25
12456	5640	0.25
10173	22344	0.25
26041	8375	0.25
24847	25883	0.25
22143	26333	0.25
1275	2277	0.25
28115	6458	0.25
21959	42	0.25
28117	22863	0.25
19217	4913	0.25
28119	11029	0.25
9530	11749	0.25
2366	13632	0.25
12464	24993	0.25
11157	11835	0.25
4934	12074	0.25
25637	8494	0.25
20439	15583	0.25
24970	7599	0.25
26475	11813	0.25
14983	4971	0.25
356	26705	0.25
28131	19297	0.25
17389	22057	0.25
28133	24892	0.25
8351	2392	0.25
28135	11785	0.25
1171	9550	0.25
28137	12453	0.25
8706	7669	0.25
10226	25663	0.25
26574	18419	0.25
28141	25624	0.25
15765	8625	0.25
28143	19198	0.25
2653	21880	0.25
3944	25981	0.25
18090	11941	0.25
27504	7073	0.25
2592	23049	0.25
22796	21805	0.25
28150	21929	0.25
1324	20909	0.25
1440	10892	0.25
1644	8817	0.25
3525	10673	0.25
7436	21224	0.25
14690	25404	0.25
6414	3311	0.25
24353	17111	0.25
16101	3819	0.25
13085	20254	0.25
9401	15528	0.25
12545	26629	0.25
26482	9558	0.25
12320	18771	0.25
9652	10484	0.25
9903	3292	0.25
14161	22715	0.25
3309	24781	0.25
27191	6778	0.25
4014	11147	0.25
28171	3124	0.25
9360	23291	0.25
12329	4143	0.25
18508	24041	0.25
27470	5001	0.25
19242	11527	0.25
28177	14716	0.25
18707	7653	0.25
28179	24205	0.25
26259	21051	0.25
2799	10241	0.25
16835	8594	0.25
9699	1418	0.25
3540	22889	0.25
21523	27239	0.25
17282	17934	0.25
10336	14292	0.25
18061	27363	0.25
13248	3009	0.25
8712	23859	0.25
744	7907	0.25
28192	24644	0.25
10331	22023	0.25
17416	15178	0.25
28195	8069	0.25
22987	6809	0.25
28197	3674	0.25
4418	11525	0.25
28199	10079	0.25
19129	27038	0.25
28201	5498	0.25
15660	10183	0.25
22046	775	0.25
1319	14128	0.25
4721	5995	0.25
23593	8440	0.25
23299	2858	0.25
28208	2676	0.25
17309	2482	0.25
22630	239	0.25
12069	26372	0.25
18367	6832	0.25
6975	14065	0.25
24779	13000	0.25
17522	16371	0.25
13126	3047	0.25
28217	14922	0.25
3592	24104	0.25
4265	23977	0.25
28220	19152	0.25
12181	19850	0.25
8959	16292	0.25
28223	6291	0.25
9139	15689	0.25
26668	8538	0.25
15555	27404	0.25
28227	7557	0.25
28228	2013	0.25
8425	26418	0.25
28230	22239	0.25
6018	13419	0.25
28232	1764	0.25
28233	13864	0.25
28229	21213	0.25
28235	7742	0.25
28234	2662	0.25
28237	13976	0.25
15315	3479	0.25
19406	18651	0.25
3338	20475	0.25
19641	26189	0.25
21077	627	0.25
14443	4438	0.25
2691	23808	0.25
15395	5427	0.25
22881	2122	0.25
16812	13738	0.25
21145	13672	0.25
21568	9435	0.25
1278	7768	0.25
8530	19526	0.25
24910	18239	0.25
361	3651	0.25
1118	7308	0.25
10268	3976	0.25
5627	26065	0.25
28257	12567	0.25
28258	1139	0.25
28259	6451	0.25
28260	11516	0.25
28261	26592	0.25
28262	15445	0.25
28263	15973	0.25
28264	20496	0.25
8769	18689	0.25
28266	13805	0.25
28267	23799	0.25
28268	9910	0.25
726	9321	0.25
28270	22802	0.25
28271	3775	0.25
28272	7104	0.25
3104	5916	0.25
28274	18824	0.25
28275	4649	0.25
28276	21754	0.25
21109	4321	0.25
21317	24068	0.25
9190	9670	0.25
20674	6187	0.25
19470	21142	0.25
12194	12716	0.25
28283	3202	0.25
2767	20858	0.25
28285	7596	0.25
14594	1957	0.25
28287	9510	0.25
26841	11770	0.25
19889	5431	0.25
20912	22745	0.25
19962	4673	0.25
5196	12300	0.25
28293	19493	0.25
28294	59	0.25
28295	7228	0.25
28296	9031	0.25
19344	13015	0.25
15670	8525	0.25
9261	8277	0.25
15906	14877	0.25
2601	18891	0.25
28302	13157	0.25
207	3888	0.25
15069	12826	0.25
6991	18129	0.25
20566	16469	0.25
248	9429	0.25
18879	12375	0.25
2671	9811	0.25
28310	8399	0.25
13179	23875	0.25
1143	6268	0.25
21600	3513	0.25
11441	22387	0.25
1490	16815	0.25
3341	20634	0.25
24991	7873	0.25
28318	17405	0.25
21863	24542	0.25
6785	21076	0.25
13854	27070	0.25
26213	22946	0.25
22789	6365	0.25
3576	3632	0.25
4531	12444	0.25
5730	21843	0.25
28327	6750	0.25
76	23207	0.25
28329	24585	0.25
22685	14025	0.25
28331	2449	0.25
2221	6934	0.25
28333	9602	0.25
3801	21622	0.25
4896	950	0.25
12039	24014	0.25
9509	12434	0.25
18167	3959	0.25
2340	22284	0.25
3512	27016	0.25
10661	6611	0.25
7572	22411	0.25
4840	4641	0.25
3891	13174	0.25
20037	19048	0.25
28346	1550	0.25
11889	8714	0.25
28348	12780	0.25
3867	11433	0.25
28350	22386	0.25
16472	8278	0.25
11471	10627	0.25
6200	4864	0.25
23331	10992	0.25
28355	18686	0.25
28356	22309	0.25
21146	13990	0.25
27298	1761	0.25
21212	26616	0.25
19126	22159	0.25
22734	4401	0.25
22473	26035	0.25
6577	16319	0.25
28364	23474	0.25
773	9810	0.25
2737	12339	0.25
3932	25788	0.25
20567	17217	0.25
20671	13032	0.25
28370	12204	0.25
21574	16624	0.25
18188	24913	0.25
26382	1821	0.25
28371	26493	0.25
27379	22365	0.25
7631	11015	0.25
13932	19702	0.25
12276	10841	0.25
20345	7032	0.25
3940	5090	0.25
25099	18889	0.25
14774	21995	0.25
28383	8677	0.25
2847	9617	0.25
28385	16118	0.25
23326	23215	0.25
28387	17915	0.25
25182	1684	0.25
5961	728	0.25
27547	8302	0.25
21011	5044	0.25
8639	7905	0.25
25087	17854	0.25
18022	10867	0.25
2103	9274	0.25
14735	12477	0.25
14169	10634	0.25
28398	7888	0.25
17978	21031	0.25
28400	19216	0.25
15594	16764	0.25
2291	22280	0.25
25547	12653	0.25
882	22224	0.25
26003	19847	0.25
26770	19522	0.25
20805	1187	0.25
26965	6562	0.25
28409	4769	0.25
28410	3321	0.25
9479	15019	0.25
10477	25933	0.25
15038	4060	0.25
25349	25816	0.25
1843	19462	0.25
1598	4583	0.25
28417	13183	0.25
7769	11591	0.25
10878	26751	0.25
9914	25799	0.25
24755	479	0.25
17091	27149	0.25
16831	21771	0.25
5688	8909	0.25
20465	13750	0.25
21860	3434	0.25
8647	6507	0.25
1599	11659	0.25
23056	17813	0.25
7442	19979	0.25
21153	20628	0.25
13643	21640	0.25
10835	2214	0.25
16926	3306	0.25
9800	12075	0.25
4682	18123	0.25
7963	15353	0.25
14017	13066	0.25
28439	21237	0.25
6924	1722	0.25
28441	5449	0.25
16640	384	0.25
28443	497	0.25
5724	11800	0.25
28445	17636	0.25
13454	12859	0.25
24865	13325	0.25
9159	8874	0.25
28449	15999	0.25
28450	11818	0.25
28451	25104	0.25
1979	23466	0.25
28453	3022	0.25
28454	1536	0.25
28455	21505	0.25
28456	4034	0.25
28457	2808	0.25
28458	19578	0.25
28459	19611	0.25
16312	14318	0.25
28461	8267	0.25
28462	16084	0.25
28463	20466	0.25
10179	11167	0.25
28465	12372	0.25
28466	11357	0.25
28467	19127	0.25
28460	5713	0.25
25460	18245	0.25
27190	12602	0.25
2032	1052	0.25
13380	13466	0.25
13934	20234	0.25
7504	2667	0.25
7685	26777	0.25
28476	6915	0.25
5259	25959	0.25
28478	18749	0.25
1178	22180	0.25
21476	7194	0.25
18309	19331	0.25
12963	5934	0.25
28483	25379	0.25
28484	18153	0.25
28485	20857	0.25
28486	25699	0.25
28487	5228	0.25
28488	17154	0.25
28489	5075	0.25
28490	7667	0.25
12307	16074	0.25
25456	15276	0.25
4206	8374	0.25
18617	3089	0.25
8127	960	0.25
28496	23398	0.25
13869	8854	0.25
28498	6125	0.25
28499	25741	0.25
28500	25289	0.25
28501	20756	0.25
25323	12624	0.25
18439	14605	0.25
28504	4492	0.25
11110	25675	0.25
18282	6064	0.25
14250	1493	0.25
19737	1752	0.25
28509	21117	0.25
129	7301	0.25
28511	26740	0.25
2356	4866	0.25
28513	7014	0.25
25096	9580	0.25
27201	20045	0.25
21725	16911	0.25
20672	18227	0.25
20774	11001	0.25
3645	406	0.25
14756	10783	0.25
28521	23014	0.25
15042	1461	0.25
28523	5599	0.25
11726	4601	0.25
28525	15335	0.25
14781	20977	0.25
28527	23883	0.25
28528	3401	0.25
28529	8743	0.25
28530	19147	0.25
28531	10599	0.25
28532	11248	0.25
28533	26543	0.25
28534	18455	0.25
397	11932	0.25
16540	16573	0.25
3259	7901	0.25
14775	25016	0.25
9198	20542	0.25
13881	6450	0.25
27153	10334	0.25
19136	3785	0.25
5830	14459	0.25
1711	14988	0.25
2977	2997	0.25
5580	26917	0.25
6534	26572	0.25
3930	26125	0.25
16291	25544	0.25
27602	17768	0.25
5604	17644	0.25
18021	16999	0.25
28553	26780	0.25
7149	26449	0.25
23147	1242	0.25
28556	8332	0.25
28557	11867	0.25
694	20148	0.25
28559	14891	0.25
331	13215	0.25
28561	24307	0.25
28558	21619	0.25
28563	20402	0.25
19638	17815	0.25
1156	22907	0.25
19021	24973	0.25
4725	5806	0.25
27102	25318	0.25
6497	15351	0.25
3478	23747	0.25
10242	23543	0.25
28572	3088	0.25
14035	21189	0.25
28574	21223	0.25
10401	22405	0.25
3359	5141	0.25
10511	18057	0.25
18327	10707	0.25
1615	25409	0.25
6396	9497	0.25
21368	8193	0.25
6288	12192	0.25
8400	3256	0.25
26528	13415	0.25
28585	20600	0.25
24299	26042	0.25
28587	5048	0.25
7551	388	0.25
20281	8444	0.25
20358	12889	0.25
28591	24816	0.25
10191	17075	0.25
28593	13674	0.25
13624	22142	0.25
4054	18499	0.25
25183	17121	0.25
23040	15878	0.25
20804	13626	0.25
7087	2457	0.25
9920	17024	0.25
13345	22996	0.25
28602	2547	0.25
28603	20595	0.25
28604	18632	0.25
28605	11463	0.25
28606	12021	0.25
9518	4154	0.25
28608	26858	0.25
28609	10745	0.25
28610	16718	0.25
28607	18369	0.25
28612	26249	0.25
28613	13421	0.25
10004	27474	0.25
12712	13188	0.25
5443	18706	0.25
28617	5758	0.25
19609	12402	0.25
472	27079	0.25
21859	14641	0.25
5256	18073	0.25
28622	23158	0.25
24645	15330	0.25
28624	24298	0.25
3150	23078	0.25
27528	14113	0.25
2821	14790	0.25
1848	11885	0.25
20509	9771	0.25
21687	22035	0.25
4848	10967	0.25
28632	12186	0.25
9850	16969	0.25
19261	12095	0.25
13737	22140	0.25
28636	1757	0.25
28637	5919	0.25
20058	6946	0.25
11290	1203	0.25
25827	18628	0.25
28641	11454	0.25
28642	14814	0.25
1830	16226	0.25
28644	20348	0.25
28645	8697	0.25
28646	14164	0.25
28647	22170	0.25
16419	4097	0.25
363	5813	0.25
24487	23436	0.25
6248	12299	0.25
28652	2999	0.25
24501	17261	0.25
28654	5694	0.25
28655	12951	0.25
28656	19172	0.25
28657	18411	0.25
4530	12400	0.25
14279	26621	0.25
1267	2267	0.25
17958	25179	0.25
11897	4758	0.25
7326	4266	0.25
12403	11033	0.25
24149	3639	0.25
28666	18876	0.25
8472	22769	0.25
28668	15642	0.25
1079	13856	0.25
23523	20726	0.25
18939	22735	0.25
22392	4363	0.25
19896	12718	0.25
26083	17242	0.25
6896	12959	0.25
28676	20156	0.25
28677	688	0.25
28678	26765	0.25
28679	19617	0.25
28680	11435	0.25
28681	14557	0.25
28682	21746	0.25
28683	5643	0.25
25604	23696	0.25
15647	22293	0.25
28686	15913	0.25
25660	10891	0.25
28688	18568	0.25
25843	13109	0.25
18180	11023	0.25
5547	25288	0.25
26920	1474	0.25
14948	10561	0.25
28694	24897	0.25
24209	14626	0.25
1917	11727	0.25
16848	16308	0.25
27596	13435	0.25
28699	4730	0.25
9185	23497	0.25
28701	12290	0.25
21744	14553	0.25
20471	8333	0.25
17166	6643	0.25
10271	11355	0.25
15961	9076	0.25
22710	10596	0.25
28708	2397	0.25
24799	1568	0.25
26729	23941	0.25
11864	860	0.25
14629	21562	0.25
19138	714	0.25
24831	22081	0.25
14460	8005	0.25
20782	20158	0.25
11343	21502	0.25
1650	4024	0.25
15373	10708	0.25
14586	14073	0.25
6766	11943	0.25
2560	9266	0.25
28723	16425	0.25
28724	23588	0.25
28725	26737	0.25
23009	16842	0.25
28727	9705	0.25
28728	27184	0.25
28729	23212	0.25
28730	16071	0.25
28731	8941	0.25
28732	6932	0.25
28733	16989	0.25
28734	10786	0.25
1797	13486	0.25
22291	10494	0.25
9171	6178	0.25
1128	6522	0.25
24578	7777	0.25
7201	13042	0.25
26853	23953	0.25
26393	23868	0.25
18204	18883	0.25
20165	261	0.25
2923	14125	0.25
23447	17251	0.25
28747	22271	0.25
28748	4378	0.25
17283	2932	0.25
20535	5314	0.25
12872	26683	0.25
13114	23480	0.25
17341	17903	0.25
10632	22336	0.25
6488	17537	0.25
28756	23758	0.25
13543	19720	0.25
28758	13887	0.25
27580	21289	0.25
17869	10963	0.25
6280	18317	0.25
13946	27343	0.25
6906	20386	0.25
20433	19064	0.25
14523	7447	0.25
13439	20588	0.25
15768	4192	0.25
21061	17878	0.25
8348	14444	0.25
14571	15892	0.25
24335	18102	0.25
14281	3147	0.25
9735	7350	0.25
2324	15731	0.25
791	10204	0.25
17570	2432	0.25
9716	18246	0.25
24933	19524	0.25
3769	24206	0.25
28780	3992	0.25
28781	11124	0.25
19846	25679	0.25
28783	18489	0.25
13912	6834	0.25
28785	920	0.25
28782	19656	0.25
28787	6035	0.25
24836	4327	0.25
28789	12093	0.25
9892	15055	0.25
28791	19034	0.25
28792	23731	0.25
28793	23318	0.25
28794	11429	0.25
5316	10731	0.25
13232	9047	0.25
20862	6623	0.25
3116	10262	0.25
18930	569	0.25
20302	27488	0.25
28801	13446	0.25
28802	20593	0.25
28803	12104	0.25
28804	19269	0.25
28805	18973	0.25
28806	26151	0.25
21520	10468	0.25
28808	4297	0.25
28809	23032	0.25
28810	2579	0.25
28811	7128	0.25
3773	18078	0.25
26443	8509	0.25
27053	17907	0.25
11959	13218	0.25
24457	17204	0.25
28817	19423	0.25
28818	4839	0.25
5797	12909	0.25
8755	19845	0.25
23904	20420	0.25
27555	58	0.25
28823	20489	0.25
3629	24140	0.25
28825	25393	0.25
2470	13096	0.25
4613	11742	0.25
28828	3079	0.25
4771	25282	0.25
28830	15453	0.25
13007	17613	0.25
9645	22556	0.25
5077	24092	0.25
26066	9481	0.25
8167	18898	0.25
18143	335	0.25
24315	18106	0.25
19017	1108	0.25
28839	14176	0.25
28840	27450	0.25
11853	4751	0.25
9225	3443	0.25
9908	8933	0.25
14730	21827	0.25
21954	4973	0.25
10038	14345	0.25
27486	13088	0.25
2185	11847	0.25
13395	902	0.25
22187	6217	0.25
2717	15273	0.25
17552	27148	0.25
20546	528	0.25
22106	20881	0.25
25109	23779	0.25
28856	17563	0.25
23880	16680	0.25
22665	21938	0.25
28859	14868	0.25
3711	25228	0.25
28861	6095	0.25
18644	11475	0.25
3936	1788	0.25
16986	9870	0.25
28865	24981	0.25
28866	1441	0.25
28867	12199	0.25
28868	23871	0.25
15603	13328	0.25
28870	9793	0.25
4398	177	0.25
28872	21835	0.25
12638	9529	0.25
28874	7399	0.25
20177	25201	0.25
28876	20075	0.25
12987	11451	0.25
9867	25215	0.25
2734	16551	0.25
12767	6666	0.25
28877	15255	0.25
1882	16956	0.25
6119	7779	0.25
13180	19383	0.25
27232	7760	0.25
12481	13498	0.25
18725	2288	0.25
13914	3199	0.25
28889	18235	0.25
20288	14565	0.25
28891	21608	0.25
14762	26805	0.25
5840	15839	0.25
1209	14490	0.25
10008	15398	0.25
19819	24341	0.25
24723	21920	0.25
10279	3112	0.25
28899	21346	0.25
23355	15939	0.25
9415	2241	0.25
28902	22694	0.25
28903	15544	0.25
28904	10408	0.25
28905	1342	0.25
28906	17419	0.25
28907	20144	0.25
28908	24846	0.25
28909	27489	0.25
28910	20305	0.25
28911	10223	0.25
28912	5102	0.25
28913	10289	0.25
28914	24718	0.25
24118	16901	0.25
1665	19575	0.25
566	14165	0.25
5447	2523	0.25
9310	5855	0.25
5142	22430	0.25
28921	10043	0.25
9050	22969	0.25
22620	20868	0.25
18991	9066	0.25
16662	9593	0.25
24146	23202	0.25
16884	10702	0.25
28928	26233	0.25
12576	18302	0.25
28930	15895	0.25
6328	8824	0.25
21439	17102	0.25
25034	24238	0.25
28934	11840	0.25
7209	21743	0.25
13941	26307	0.25
17278	22851	0.25
2383	7824	0.25
15692	21869	0.25
4218	8152	0.25
15469	13296	0.25
4579	17885	0.25
27033	26497	0.25
21475	21482	0.25
5897	21782	0.25
28946	6944	0.25
5115	647	0.25
25052	11830	0.25
3741	13449	0.25
6749	26349	0.25
19486	17022	0.25
28952	8927	0.25
12289	19461	0.25
28954	401	0.25
6235	5945	0.25
28956	12180	0.25
21432	980	0.25
28958	2526	0.25
11082	27346	0.25
22499	20031	0.25
15916	468	0.25
9340	2169	0.25
20285	14201	0.25
11403	22641	0.25
10633	3004	0.25
10587	17941	0.25
28967	23454	0.25
22523	2047	0.25
28969	7520	0.25
19274	4541	0.25
15816	22804	0.25
28972	22900	0.25
25874	5411	0.25
28974	19268	0.25
5592	20128	0.25
28976	18271	0.25
18593	1905	0.25
28978	10029	0.25
14598	21791	0.25
862	16175	0.25
13195	16443	0.25
9689	22425	0.25
19248	12862	0.25
28984	1231	0.25
28985	6176	0.25
5820	19686	0.25
28986	13620	0.25
27210	16504	0.25
28988	17519	0.25
11265	5848	0.25
28991	14441	0.25
7906	16464	0.25
19238	8744	0.25
28994	1572	0.25
6688	15415	0.25
8272	8721	0.25
28997	27398	0.25
28998	11017	0.25
28999	16620	0.25
29000	12071	0.25
11018	8498	0.25
5594	17952	0.25
29003	8892	0.25
7827	11443	0.25
29005	20624	0.25
13041	26794	0.25
29007	27487	0.25
10237	3677	0.25
17327	22480	0.25
7033	10192	0.25
21477	21029	0.25
19059	974	0.25
